timestamp,open,close,high,low,volume
2019-09-25 02-00-00,139169.0,135500.0,144000.0,131911.0,466.733868
2019-09-26 02-00-00,135499.0,129153.0,137000.0,125301.0,522.442181
2019-09-27 02-00-00,129153.0,131642.0,132426.0,127501.0,329.706405
2019-09-28 02-00-00,131642.0,131512.0,134285.0,130000.0,145.539854
2019-09-29 02-00-00,131512.0,129368.0,132810.0,128000.0,122.243181
2019-09-30 02-00-00,129368.0,132543.0,133789.0,125707.0,325.640318
2019-10-01 02-00-00,132437.0,134700.0,137522.0,131001.0,409.135568
2019-10-02 02-00-00,134700.0,134999.0,135409.0,132399.0,353.816171
2019-10-03 02-00-00,134999.0,132568.0,135500.0,130901.0,276.337446
2019-10-04 02-00-00,132963.0,131499.0,133000.0,130001.0,272.497765
2019-10-05 02-00-00,131499.0,130805.0,131500.0,130003.0,123.638397
2019-10-06 02-00-00,130805.0,127509.0,131009.0,126300.0,153.654192
2019-10-07 02-00-00,127508.0,131597.0,133462.0,126666.0,304.623579
2019-10-08 02-00-00,131597.0,131852.0,132999.0,130012.0,359.484728
2019-10-09 02-00-00,131852.0,138866.0,139501.0,131236.0,367.565613
2019-10-10 02-00-00,138866.0,137198.0,139308.0,136500.0,293.501556
2019-10-11 02-00-00,137199.0,132808.0,139556.0,132808.0,399.298891
2019-10-12 02-00-00,132808.0,133573.0,135000.0,132808.0,95.405113
2019-10-13 02-00-00,133573.0,132908.0,135299.0,132809.0,84.36654
2019-10-14 02-00-00,132810.0,133005.0,134000.0,132048.0,197.400578
2019-10-15 02-00-00,133199.0,131580.0,133850.0,131002.0,320.015244
2019-10-16 02-00-00,131177.0,127465.0,132500.0,126828.0,405.696192
2019-10-17 02-00-00,127465.0,127401.0,129100.0,126999.0,439.190589
2019-10-18 02-00-00,127401.0,126700.0,128320.0,125000.0,465.064314
2019-10-19 02-00-00,126700.0,127054.0,128948.0,125873.0,162.062565
2019-10-20 02-00-00,127053.0,130659.0,131497.0,126112.0,111.995886
2019-10-21 02-00-00,130776.0,129611.0,132400.0,129250.0,354.382736
2019-10-22 02-00-00,129862.0,125874.0,131511.0,125873.0,419.463001
2019-10-23 02-00-00,125874.0,118000.0,126940.0,117040.0,531.738509
2019-10-24 02-00-00,118001.0,116404.0,118898.0,116107.0,500.150802
2019-10-25 02-00-00,116404.0,133903.0,136000.0,116402.0,693.700985
