timestamp,signal,positions,short_mavg,long_mavg,rsi,ma_signal,ma_positions,rsi_signal,rsi_positions,fvg_signal,composite_score,risk_score
2019-07-25,0.0,0.0,166477.03333333333,151428.05,37.08024722889105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,0.0,0.0,164945.56666666668,151637.35,34.4983737541702,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0.0,0.0,164218.73333333334,151800.7,35.86635062845214,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,162788.1,151999.28333333333,43.11765802722357,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,0.0,0.0,161438.1,152242.56666666668,33.54151204962682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,0.0,0.0,160644.7,152437.6,49.98682049514386,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,0.0,0.0,160191.73333333334,152716.51666666666,52.86631506535198,1.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2019-08-01,0.0,0.0,159925.23333333334,153079.93333333332,46.65426705307323,1.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2019-08-02,0.0,0.0,159287.96666666667,153643.23333333334,54.241279809895616,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.0,0.0,159010.63333333333,154403.9,54.080524623671934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,159046.96666666667,155157.21666666667,58.95945356779538,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0,-1.0,159325.1,156100.55,74.12656020057776,1.0,0.0,-1.0,-1.0,-1.0,-0.6000000029802323,0.7412656020057775
2019-08-06,0.0,0.0,159359.93333333332,156917.21666666667,73.11827956989248,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,159347.23333333334,157908.88333333333,81.52452267496516,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2019-08-08,0.0,0.0,159363.1,159024.7,82.24012214882214,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2019-08-09,0.0,0.0,159569.93333333332,160090.56666666668,82.44178237306136,0.0,-1.0,-1.0,0.0,0.0,-0.4,0.0
2019-08-10,0.0,0.0,159873.56666666668,161090.58333333334,79.89253821704253,0.0,0.0,-1.0,0.0,1.0,0.20000000298023224,0.0
2019-08-11,0.0,0.0,160163.5,162073.75,80.25093282195365,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2019-08-12,0.0,0.0,160582.6,162964.86666666667,77.79234815188414,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2019-08-13,0.0,0.0,161170.86666666667,163617.8,69.33867735470942,0.0,0.0,0.0,1.0,0.0,0.4,0.0
2019-08-14,0.0,0.0,161012.43333333332,164022.4,57.91523318042813,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.0
2019-08-15,0.0,0.0,161784.56666666668,164475.91666666666,56.41523672848289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,0.0,0.0,162461.46666666667,164839.38333333333,53.4079531743383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.0,0.0,162596.66666666666,165241.95,49.311203975902025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,162930.0,165658.61666666667,49.20808950768133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,0.0,0.0,163357.63333333333,166145.23333333334,45.45802717807597,0.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2019-08-20,0.0,0.0,163805.36666666667,166450.66666666666,47.76433064059379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-21,0.0,0.0,164070.73333333334,166442.36666666667,32.872158966658404,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.0
2019-08-22,0.0,0.0,164495.73333333334,166387.26666666666,29.221428022442552,0.0,0.0,1.0,1.0,0.0,0.4,0.0
2019-08-23,0.0,0.0,165172.96666666667,166340.0,33.72128861818449,0.0,0.0,0.0,-1.0,0.0,-0.4,0.0
2019-08-24,0.0,0.0,165683.0,166080.01666666666,35.318893825034976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,166211.13333333333,165578.35,32.04532758758279,1.0,1.0,0.0,0.0,0.0,0.4,0.0
2019-08-26,0.0,0.0,166968.9,165593.81666666668,37.15740650643832,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27,0.0,0.0,167586.23333333334,165187.16666666666,40.89602855867916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-28,0.0,0.0,168060.16666666666,164749.13333333333,45.49642573471009,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-29,0.0,0.0,168403.63333333333,164524.16666666666,36.71544446967039,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,0.0,168626.3,164409.01666666666,39.05809188443401,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,0.0,0.0,168609.43333333332,164267.33333333334,41.894295515182314,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,168573.5,163930.73333333334,42.59445211497427,1.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2019-09-02,0.0,0.0,168653.53333333333,163832.08333333334,43.17103982438337,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.0,0.0,168737.0,163891.98333333334,47.711832327216946,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,0.0,168266.1,163795.6,55.14795624640184,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,0.0,0.0,167986.03333333333,163672.98333333334,55.33003073253521,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,0.0,0.0,167284.43333333332,163315.83333333334,47.11918285300236,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,0.0,0.0,166519.33333333334,162941.21666666667,53.697931425332946,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,165739.8,162654.86666666667,52.67912989088887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,0.0,0.0,165088.2,162480.88333333333,46.735379052896015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,0.0,0.0,164208.26666666666,162185.88333333333,45.20905725511571,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,0.0,0.0,163469.16666666666,162025.88333333333,52.83922344246084,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.0,0.0,163068.46666666667,162119.66666666666,59.938731088598075,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,0.0,0.0,163026.6,162019.51666666666,57.19584168065407,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,0.0,0.0,162824.06666666668,162304.31666666668,56.59061581967438,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,162630.46666666667,162545.96666666667,50.85793740015383,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.0,0.0,162525.26666666666,162560.96666666667,37.59954921111945,0.0,-1.0,0.0,0.0,0.0,-0.4,0.0
2019-09-17,0.0,0.0,162325.2,162627.6,29.367745227263057,0.0,0.0,1.0,1.0,0.0,0.4,0.0
2019-09-18,0.0,0.0,161866.03333333333,162611.83333333334,34.76794523306151,0.0,0.0,0.0,-1.0,0.0,-0.4,0.0
2019-09-19,0.0,0.0,161474.8,162640.08333333334,33.825256600112354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.0,0.0,161425.46666666667,162748.1,38.56319497001805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21,0.0,0.0,161293.83333333334,162894.78333333333,25.08531364397841,0.0,0.0,1.0,1.0,0.0,0.4,0.0
2019-09-22,0.0,0.0,161029.96666666667,163101.46666666667,27.31941347388336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-09-23,0.0,0.0,160750.0,163216.5,25.20887891258262,0.0,0.0,1.0,0.0,1.0,0.20000000298023224,0.0
2019-09-24,0.0,0.0,160034.2,163122.66666666666,15.755426522738787,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-09-25,0.0,0.0,159043.06666666668,163005.98333333334,11.877219850760866,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-09-26,0.0,0.0,157924.16666666666,162755.2,4.692450406736128,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-09-27,0.0,0.0,157088.33333333334,162574.25,11.285874225171355,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-09-28,0.0,0.0,156355.3,162379.46666666667,10.508121158911322,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,155511.53333333333,162068.91666666666,10.1344199830652,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,0.0,154746.33333333334,161677.88333333333,16.076900266877544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,153939.0,161256.25,20.32423048048048,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-02,0.0,0.0,152885.6,160769.56666666668,21.16374628064044,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-03,0.0,0.0,151647.76666666666,160192.38333333333,18.481848184818475,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-04,0.0,0.0,150515.3,159390.7,18.344893025777736,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-05,0.0,0.0,149322.2,158654.11666666667,18.694170733953413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,148124.13333333333,157704.28333333333,17.376045879608824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-07,0.0,0.0,146976.3,156747.81666666668,25.798816568047343,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-08,0.0,0.0,145880.93333333332,155810.36666666667,36.65588235294117,0.0,0.0,0.0,-1.0,0.0,-0.4,0.0
2019-10-09,0.0,0.0,145094.7,155091.45,54.72912217601439,0.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2019-10-10,0.0,0.0,144384.6,154296.43333333332,63.014008864731956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,0.0,0.0,143514.9,153492.03333333333,51.77689728741238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-12,0.0,0.0,142604.0,152836.23333333334,53.0811780535207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,141701.03333333333,152363.81666666668,55.53713320402928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,0.0,0.0,140791.2,151807.63333333333,50.799639988922735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,0.0,0.0,139860.53333333333,151245.5,44.459440261400765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,0.0,0.0,138776.06666666668,150650.66666666666,38.217815588640065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,0.0,0.0,137689.5,150007.35,41.27343354163148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,0.0,0.0,136598.8,149232.41666666666,41.79293361151965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,0.0,0.0,135491.83333333334,148483.31666666668,43.50970688998858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,134529.73333333334,147977.6,55.39272752174211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,0.0,0.0,133583.4,147438.61666666667,46.204998853473974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,0.0,0.0,132512.53333333333,146771.25,39.918375607123586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,0.0,0.0,131295.83333333334,146022.91666666666,15.802412481971942,0.0,0.0,1.0,1.0,0.0,0.4,0.0
2019-10-24,0.0,0.0,130478.43333333333,145256.31666666668,15.839794979629374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-25,0.0,-1.0,130425.2,144734.13333333333,51.25732001377885,0.0,0.0,0.0,-1.0,-1.0,-0.6000000029802323,0.5125732001377885
2019-10-26,0.0,0.0,130909.86666666667,144417.01666666666,59.62526155602054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,131470.13333333333,144279.23333333334,63.71465885425859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28,0.0,0.0,131886.4,144120.85,59.010079488650334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-29,0.0,0.0,132463.16666666666,143987.35,62.11914360514608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-30,0.0,0.0,132859.06666666668,143802.7,64.03629319337053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,0.0,0.0,133192.33333333334,143565.66666666666,64.26886208773985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,133541.16666666666,143213.38333333333,65.4624563254005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-02,0.0,0.0,134018.86666666667,142833.31666666668,66.0670045500915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,134468.16666666666,142491.73333333334,61.9179997669502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04,0.0,0.0,134991.13333333333,142156.66666666666,63.943443286367916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-05,0.0,0.0,135589.66666666666,141856.9,66.93756159977868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-06,0.0,0.0,136049.36666666667,141512.83333333334,77.36829482772404,0.0,0.0,-1.0,-1.0,0.0,-0.4,0.0
2019-11-07,0.0,0.0,136443.46666666667,141162.2,77.18780531573385,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2019-11-08,0.0,0.0,136422.23333333334,140758.46666666667,55.67716535433071,0.0,0.0,0.0,1.0,0.0,0.4,0.0
2019-11-09,0.0,0.0,136480.6,140432.6,41.82914226662074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,136790.63333333333,140152.76666666666,38.44275143075858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,0.0,0.0,136938.43333333332,139771.21666666667,38.93668081964187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-12,0.0,0.0,137099.43333333332,139400.23333333334,31.904549690070084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-13,0.0,0.0,137252.6,139021.9,34.89144882587506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-14,0.0,0.0,137390.16666666666,138625.35,31.412032251395487,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.0
2019-11-15,0.0,0.0,137570.4,138173.23333333334,26.01889235925954,0.0,0.0,1.0,1.0,0.0,0.4,0.0
2019-11-16,0.0,0.0,137779.83333333334,137734.66666666666,24.220670282080306,1.0,1.0,1.0,0.0,0.0,0.4,0.0
2019-11-17,0.0,0.0,138023.16666666666,137310.98333333334,27.153916590360453,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-18,0.0,0.0,138104.7,136798.26666666666,18.541281007034428,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-19,0.0,0.0,137973.23333333334,136251.48333333334,17.409441702009318,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-20,0.0,0.0,137882.7,135733.05,17.970833766323736,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-21,0.0,0.0,137665.3,135088.91666666666,14.951439522752821,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-22,0.0,0.0,137564.93333333332,134430.38333333333,15.433127082341741,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-23,0.0,0.0,137526.6,134002.51666666666,14.27279032598534,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,136708.13333333333,133566.66666666666,4.38088341781318,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-25,0.0,0.0,135665.13333333333,133287.5,13.273853921624877,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-26,0.0,0.0,134466.43333333332,132968.28333333333,13.591925018024497,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-27,0.0,0.0,133583.1,132734.75,24.587842621624347,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-28,0.0,0.0,132594.13333333333,132528.65,25.48685555526434,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-29,0.0,-1.0,131789.2,132324.13333333333,33.673680937078885,0.0,-1.0,0.0,-1.0,0.0,-0.8,0.33673680937078887
2019-11-30,0.0,0.0,130912.56666666667,132052.45,30.724608439052687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,129930.4,131735.78333333333,28.433134449955674,0.0,0.0,1.0,1.0,0.0,0.4,0.0
2019-12-02,0.0,0.0,128840.76666666666,131429.81666666668,30.408487519860586,0.0,0.0,0.0,-1.0,0.0,-0.4,0.0
2019-12-03,0.0,0.0,127845.4,131156.78333333333,34.387788068059436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-04,0.0,0.0,126726.76666666666,130858.95,32.16931487252849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,0.0,0.0,125723.46666666666,130656.56666666667,44.14409120291474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06,0.0,0.0,124788.03333333334,130418.7,53.692696806828955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-07,0.0,0.0,123925.53333333334,130184.5,53.99811557788944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,123236.16666666667,129829.2,65.65471417115363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,0.0,0.0,122440.2,129460.4,55.206747100855104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,0.0,0.0,121506.53333333334,129148.58333333333,53.03819444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-11,0.0,0.0,120666.23333333334,128802.33333333333,39.68226103747916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-12,0.0,0.0,119792.06666666667,128445.75,38.35744283714419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-13,0.0,0.0,118979.73333333334,128116.16666666667,34.009990917347864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,0.0,0.0,118174.23333333334,127782.2,34.29814517975727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,117478.5,127524.45,39.948725682400834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,0.0,0.0,116604.76666666666,127192.3,35.11399787910922,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.0
2019-12-17,0.0,0.0,115587.86666666667,126805.51666666666,27.388733271086224,0.0,0.0,1.0,1.0,0.0,0.4,0.0
2019-12-18,0.0,0.0,115002.96666666666,126553.83333333333,48.464761428303426,0.0,0.0,0.0,-1.0,0.0,-0.4,0.0
2019-12-19,0.0,0.0,114465.3,126219.26666666666,42.26850803712927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,0.0,0.0,113958.73333333334,125920.71666666666,40.644431882419454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,0.0,0.0,113694.7,125680.0,39.33701657458563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,113711.7,125638.31666666667,46.958225705887585,0.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2019-12-23,0.0,0.0,113670.33333333333,125598.46666666666,48.38324818746368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,0.0,0.0,113755.6,125231.86666666667,46.759697256386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,0.0,0.0,113752.13333333333,124708.63333333333,49.2419869360474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,0.0,0.0,113730.93333333333,124098.68333333333,50.529991270732026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,0.0,0.0,113504.3,123543.7,45.98711561042175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,0.0,0.0,113384.2,122989.16666666667,52.85507825712616,0.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2019-12-29,0.0,0.0,113188.46666666666,122488.83333333333,53.629324945560136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,0.0,0.0,112964.5,121938.53333333334,56.73150755055029,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.0
2019-12-31,0.0,0.0,112784.46666666666,121357.43333333333,62.52688740787757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,112661.2,120750.98333333334,46.394796097072806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,112344.03333333334,120094.71666666666,39.41003952905174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,112270.1,119498.43333333333,48.21824258055142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,112169.8,118946.63333333333,51.60196526191959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,112013.63333333333,118400.83333333333,44.30863558546005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,112018.63333333333,117972.08333333333,56.801769116478354,0.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2020-01-07,0.0,0.0,112244.33333333333,117740.25,68.69051921455247,0.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2020-01-08,0.0,0.0,112454.73333333334,117447.46666666666,62.70385185599597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,112584.76666666666,117045.65,57.94493989918573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,112886.6,116776.41666666667,63.473155173246994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,0.0,0.0,113236.16666666667,116514.11666666667,61.07377365778293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,113541.3,116260.51666666666,60.445339892197396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,0.0,0.0,113913.23333333334,116043.73333333334,65.38504495448707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,0.0,-1.0,114576.1,116027.3,74.23607632405847,0.0,0.0,-1.0,-1.0,-1.0,-0.6000000029802323,0.7423607632405848
2020-01-15,0.0,0.0,115410.43333333333,116007.6,74.73677105831533,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-01-16,0.0,0.0,116360.13333333333,115974.0,82.93139604553625,1.0,1.0,-1.0,0.0,0.0,0.4,0.0
2020-01-17,0.0,0.0,117128.46666666666,116065.71666666666,81.98893572181244,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,117948.96666666666,116207.13333333333,81.27721335268505,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,118655.63333333333,116307.18333333333,76.28451318247872,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,119347.03333333334,116520.86666666667,70.94636387735265,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-01-21,0.0,0.0,119910.2,116810.95,64.52181419271301,1.0,0.0,0.0,1.0,0.0,0.4,0.0
2020-01-22,0.0,0.0,120458.86666666667,117064.6,66.96905215216336,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,120971.96666666666,117363.78333333334,67.49567311310106,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.0,0.0,121484.06666666667,117618.1,62.580673106077015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,121974.06666666667,117852.5,59.466090066115015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,122582.96666666666,118043.63333333333,62.62269938650307,1.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2020-01-27,0.0,0.0,123303.06666666667,118343.63333333333,69.34398389835839,1.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2020-01-28,0.0,0.0,124156.36666666667,118672.41666666667,64.69267267919881,1.0,0.0,0.0,0.0,-1.0,-0.20000000298023224,0.0
2020-01-29,0.0,0.0,125151.5,119058.0,65.83006169377452,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,126296.66666666667,119540.56666666667,70.63221865156385,1.0,0.0,-1.0,-1.0,0.0,-0.4,0.0
2020-01-31,0.0,0.0,127384.13333333333,120022.66666666667,63.45320408905945,1.0,0.0,0.0,1.0,0.0,0.4,0.0
2020-02-01,0.0,0.0,128702.4,120523.21666666666,65.52552739982525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,129828.53333333334,121049.31666666667,69.08953308545293,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,130883.3,121526.55,69.60254582822289,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,131863.63333333333,121938.63333333333,65.13669425633307,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,132865.33333333334,122441.98333333334,74.39458887713633,1.0,0.0,-1.0,-1.0,0.0,-0.4,0.0
2020-02-06,0.0,0.0,133762.0,123003.16666666667,83.24761613522004,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,134811.16666666666,123632.95,83.821515826778,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,136043.83333333334,124314.3,87.14879381093019,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,137263.73333333334,125075.16666666667,87.49364126564248,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,138363.73333333334,125799.95,77.22149624305783,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,139542.63333333333,126541.96666666666,75.7379806298208,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,140819.3,127366.26666666666,76.88674033149172,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,141756.5,128166.3,72.27567423547174,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,142716.5,129063.46666666666,77.30743791714269,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,143523.3,129941.71666666666,65.17793300698531,1.0,0.0,0.0,1.0,0.0,0.4,0.0
2020-02-16,0.0,0.0,144223.13333333333,130675.8,66.01119683591901,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,144848.06666666668,131398.51666666666,63.28099967958987,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,145713.13333333333,132184.38333333333,70.79002079002079,1.0,0.0,-1.0,-1.0,0.0,-0.4,0.0
2020-02-19,0.0,0.0,146355.93333333332,132851.48333333334,54.1294269464226,1.0,0.0,0.0,1.0,0.0,0.4,0.0
